Record Length,Analog:7000
Sample Interval,CH:0.0000040000000
Vertical Units,CH1:V CH2:V CH4:V,,,
Vertical Scale,CH1:+1.000000E+00 CH2:+5.000000E-02 CH4:+1.000000E-01,,,
Vertical Offset,CH1:-4.000000E+00 CH2:+1.710000E-01 CH4:-2.000000E+00,,,
Horizontal Units,us,,,
Horizontal Scale,2000.0000000000,,,
Model Number,SDS1204X-E,,,
Serial Number,SDSMMEBQ4R4722,,,
Software Version,8.1.6.1.35R2,,,
Source,CH1,CH2,CH4
Second,Volt,Volt,Volt
+2.692000E-02,+3.320000E+00,-7.900000E-02,+2.304000E+00
+2.692400E-02,+3.360000E+00,-7.900000E-02,+2.308000E+00
+2.692800E-02,+3.360000E+00,-7.500000E-02,+2.308000E+00
+2.693200E-02,+3.400000E+00,-7.500000E-02,+2.308000E+00
+2.693600E-02,+3.440000E+00,-7.500000E-02,+2.308000E+00
+2.694000E-02,+3.440000E+00,-7.700000E-02,+2.308000E+00
+2.694400E-02,+3.480000E+00,-7.300000E-02,+2.308000E+00
+2.694800E-02,+3.480000E+00,-7.300000E-02,+2.308000E+00
+2.695200E-02,+3.520000E+00,-7.300000E-02,+2.308000E+00
+2.695600E-02,+3.520000E+00,-7.300000E-02,+2.308000E+00
+2.696000E-02,+3.600000E+00,-7.300000E-02,+2.308000E+00
+2.696400E-02,+3.600000E+00,-7.300000E-02,+2.312000E+00
+2.696800E-02,+3.640000E+00,-7.100000E-02,+2.312000E+00
+2.697200E-02,+3.680000E+00,-7.100000E-02,+2.312000E+00
+2.697600E-02,+3.720000E+00,-7.100000E-02,+2.312000E+00
+2.698000E-02,+3.680000E+00,-7.300000E-02,+2.312000E+00
+2.698400E-02,+3.760000E+00,-7.100000E-02,+2.312000E+00
+2.698800E-02,+3.800000E+00,-6.900000E-02,+2.312000E+00
+2.699200E-02,+3.760000E+00,-6.900000E-02,+2.312000E+00
+2.699600E-02,+3.800000E+00,-6.900000E-02,+2.316000E+00
+2.700000E-02,+3.840000E+00,-6.700000E-02,+2.316000E+00
+2.700400E-02,+3.840000E+00,-6.900000E-02,+2.316000E+00
+2.700800E-02,+3.880000E+00,-6.900000E-02,+2.316000E+00
+2.701200E-02,+3.920000E+00,-6.700000E-02,+2.316000E+00
+2.701600E-02,+3.920000E+00,-6.700000E-02,+2.316000E+00
+2.702000E-02,+3.960000E+00,-6.700000E-02,+2.316000E+00
+2.702400E-02,+4.000000E+00,-6.500000E-02,+2.316000E+00
+2.702800E-02,+4.040000E+00,-6.500000E-02,+2.316000E+00
+2.703200E-02,+4.040000E+00,-6.500000E-02,+2.316000E+00
+2.703600E-02,+4.080000E+00,-6.500000E-02,+2.316000E+00
+2.704000E-02,+4.080000E+00,-6.500000E-02,+2.320000E+00
+2.704400E-02,+4.120000E+00,-6.500000E-02,+2.320000E+00
+2.704800E-02,+4.160000E+00,-6.300000E-02,+2.320000E+00
+2.705200E-02,+4.160000E+00,-6.500000E-02,+2.320000E+00
+2.705600E-02,+4.200000E+00,-6.300000E-02,+2.320000E+00
+2.706000E-02,+4.200000E+00,-6.100000E-02,+2.320000E+00
+2.706400E-02,+4.240000E+00,-6.100000E-02,+2.324000E+00
+2.706800E-02,+4.240000E+00,-5.900000E-02,+2.324000E+00
+2.707200E-02,+4.320000E+00,-6.100000E-02,+2.324000E+00
+2.707600E-02,+4.360000E+00,-5.900000E-02,+2.324000E+00
+2.708000E-02,+4.320000E+00,-5.700000E-02,+2.324000E+00
+2.708400E-02,+4.400000E+00,-5.900000E-02,+2.324000E+00
+2.708800E-02,+4.400000E+00,-5.700000E-02,+2.324000E+00
+2.709200E-02,+4.400000E+00,-5.700000E-02,+2.328000E+00
+2.709600E-02,+4.440000E+00,-5.500000E-02,+2.328000E+00
+2.710000E-02,+4.480000E+00,-5.500000E-02,+2.328000E+00
+2.710400E-02,+4.480000E+00,-5.500000E-02,+2.328000E+00
+2.710800E-02,+4.520000E+00,-5.300000E-02,+2.328000E+00
+2.711200E-02,+4.560000E+00,-5.500000E-02,+2.328000E+00
+2.711600E-02,+4.560000E+00,-5.300000E-02,+2.328000E+00
+2.712000E-02,+4.600000E+00,-5.300000E-02,+2.332000E+00
+2.712400E-02,+4.600000E+00,-5.100000E-02,+2.332000E+00
+2.712800E-02,+4.640000E+00,-5.100000E-02,+2.332000E+00
+2.713200E-02,+4.640000E+00,-5.100000E-02,+2.332000E+00
+2.713600E-02,+4.640000E+00,-5.300000E-02,+2.332000E+00
+2.714000E-02,+4.680000E+00,-4.899999E-02,+2.332000E+00
+2.714400E-02,+4.720000E+00,-5.100000E-02,+2.332000E+00
+2.714800E-02,+4.720000E+00,-4.899999E-02,+2.332000E+00
+2.715200E-02,+4.760000E+00,-4.700000E-02,+2.332000E+00
+2.715600E-02,+4.800000E+00,-4.700000E-02,+2.336000E+00
+2.716000E-02,+4.800000E+00,-4.700000E-02,+2.336000E+00
+2.716400E-02,+4.800000E+00,-4.700000E-02,+2.336000E+00
+2.716800E-02,+4.840000E+00,-4.500000E-02,+2.336000E+00
+2.717200E-02,+4.840000E+00,-4.500000E-02,+2.336000E+00
+2.717600E-02,+4.880000E+00,-4.500000E-02,+2.336000E+00
+2.718000E-02,+4.880000E+00,-4.500000E-02,+2.340000E+00
+2.718400E-02,+4.920000E+00,-4.300000E-02,+2.340000E+00
+2.718800E-02,+4.920000E+00,-4.300000E-02,+2.340000E+00
+2.719200E-02,+4.960000E+00,-4.099999E-02,+2.340000E+00
+2.719600E-02,+4.960000E+00,-4.099999E-02,+2.340000E+00
+2.720000E-02,+4.960000E+00,-4.099999E-02,+2.340000E+00
+2.720400E-02,+5.000000E+00,-4.099999E-02,+2.340000E+00
+2.720800E-02,+5.000000E+00,-4.099999E-02,+2.340000E+00
+2.721200E-02,+5.040000E+00,-4.099999E-02,+2.344000E+00
+2.721600E-02,+5.040000E+00,-3.900000E-02,+2.344000E+00
+2.722000E-02,+5.080000E+00,-3.900000E-02,+2.344000E+00
+2.722400E-02,+5.080000E+00,-3.900000E-02,+2.344000E+00
+2.722800E-02,+5.080000E+00,-3.900000E-02,+2.344000E+00
+2.723200E-02,+5.120000E+00,-3.700000E-02,+2.344000E+00
+2.723600E-02,+5.120000E+00,-3.500000E-02,+2.344000E+00
+2.724000E-02,+5.160000E+00,-3.700000E-02,+2.348000E+00
+2.724400E-02,+5.160000E+00,-3.700000E-02,+2.348000E+00
+2.724800E-02,+5.200000E+00,-3.299999E-02,+2.348000E+00
+2.725200E-02,+5.160000E+00,-3.500000E-02,+2.348000E+00
+2.725600E-02,+5.160000E+00,-3.500000E-02,+2.348000E+00
+2.726000E-02,+5.240000E+00,-3.299999E-02,+2.348000E+00
+2.726400E-02,+5.240000E+00,-3.299999E-02,+2.348000E+00
+2.726800E-02,+5.240000E+00,-3.100000E-02,+2.348000E+00
+2.727200E-02,+5.240000E+00,-3.299999E-02,+2.352000E+00
+2.727600E-02,+5.240000E+00,-2.900000E-02,+2.352000E+00
+2.728000E-02,+5.280000E+00,-2.900000E-02,+2.352000E+00
+2.728400E-02,+5.280000E+00,-3.100000E-02,+2.352000E+00
+2.728800E-02,+5.240000E+00,-2.900000E-02,+2.352000E+00
+2.729200E-02,+5.280000E+00,-3.100000E-02,+2.352000E+00
+2.729600E-02,+5.320000E+00,-2.700000E-02,+2.352000E+00
+2.730000E-02,+5.280000E+00,-2.900000E-02,+2.352000E+00
+2.730400E-02,+5.320000E+00,-2.700000E-02,+2.352000E+00
+2.730800E-02,+5.360000E+00,-2.700000E-02,+2.356000E+00
+2.731200E-02,+5.360000E+00,-2.900000E-02,+2.356000E+00
+2.731600E-02,+5.320000E+00,-2.499999E-02,+2.356000E+00
+2.732000E-02,+5.360000E+00,-2.499999E-02,+2.356000E+00
+2.732400E-02,+5.360000E+00,-2.700000E-02,+2.356000E+00
+2.732800E-02,+5.360000E+00,-2.300000E-02,+2.356000E+00
+2.733200E-02,+5.400000E+00,-2.300000E-02,+2.356000E+00
+2.733600E-02,+5.360000E+00,-2.300000E-02,+2.356000E+00
+2.734000E-02,+5.400000E+00,-2.300000E-02,+2.356000E+00
+2.734400E-02,+5.400000E+00,-2.100000E-02,+2.360000E+00
+2.734800E-02,+5.400000E+00,-2.300000E-02,+2.360000E+00
+2.735200E-02,+5.400000E+00,-2.100000E-02,+2.360000E+00
+2.735600E-02,+5.400000E+00,-2.300000E-02,+2.360000E+00
+2.736000E-02,+5.400000E+00,-2.100000E-02,+2.360000E+00
+2.736400E-02,+5.400000E+00,-1.899999E-02,+2.360000E+00
+2.736800E-02,+5.400000E+00,-1.899999E-02,+2.360000E+00
+2.737200E-02,+5.400000E+00,-1.899999E-02,+2.360000E+00
+2.737600E-02,+5.400000E+00,-1.899999E-02,+2.364000E+00
+2.738000E-02,+5.440000E+00,-1.699999E-02,+2.364000E+00
+2.738400E-02,+5.400000E+00,-1.699999E-02,+2.364000E+00
+2.738800E-02,+5.400000E+00,-1.699999E-02,+2.364000E+00
+2.739200E-02,+5.400000E+00,-1.699999E-02,+2.364000E+00
+2.739600E-02,+5.400000E+00,-1.699999E-02,+2.364000E+00
+2.740000E-02,+5.400000E+00,-1.699999E-02,+2.364000E+00
+2.740400E-02,+5.400000E+00,-1.500000E-02,+2.364000E+00
+2.740800E-02,+5.400000E+00,-1.500000E-02,+2.368000E+00
+2.741200E-02,+5.400000E+00,-1.300000E-02,+2.368000E+00
+2.741600E-02,+5.360000E+00,-1.300000E-02,+2.368000E+00
+2.742000E-02,+5.400000E+00,-1.300000E-02,+2.368000E+00
+2.742400E-02,+5.360000E+00,-1.500000E-02,+2.368000E+00
+2.742800E-02,+5.400000E+00,-1.099999E-02,+2.368000E+00
+2.743200E-02,+5.400000E+00,-1.300000E-02,+2.368000E+00
+2.743600E-02,+5.400000E+00,-1.099999E-02,+2.368000E+00
+2.744000E-02,+5.400000E+00,-1.099999E-02,+2.368000E+00
+2.744400E-02,+5.360000E+00,-1.099999E-02,+2.372000E+00
+2.744800E-02,+5.360000E+00,-1.099999E-02,+2.372000E+00
+2.745200E-02,+5.360000E+00,-9.000003E-03,+2.372000E+00
+2.745600E-02,+5.360000E+00,-1.099999E-02,+2.372000E+00
+2.746000E-02,+5.360000E+00,-1.099999E-02,+2.372000E+00
+2.746400E-02,+5.360000E+00,-9.000003E-03,+2.372000E+00
+2.746800E-02,+5.320000E+00,-9.000003E-03,+2.372000E+00
+2.747200E-02,+5.320000E+00,-6.999999E-03,+2.372000E+00
+2.747600E-02,+5.320000E+00,-6.999999E-03,+2.376000E+00
+2.748000E-02,+5.320000E+00,-4.999995E-03,+2.376000E+00
+2.748400E-02,+5.280000E+00,-4.999995E-03,+2.376000E+00
+2.748800E-02,+5.280000E+00,-6.999999E-03,+2.376000E+00
+2.749200E-02,+5.280000E+00,-4.999995E-03,+2.376000E+00
+2.749600E-02,+5.280000E+00,-4.999995E-03,+2.376000E+00
+2.750000E-02,+5.280000E+00,-2.999991E-03,+2.376000E+00
+2.750400E-02,+5.240000E+00,-4.999995E-03,+2.376000E+00
+2.750800E-02,+5.240000E+00,-2.999991E-03,+2.376000E+00
+2.751200E-02,+5.200000E+00,-1.000002E-03,+2.376000E+00
+2.751600E-02,+5.200000E+00,-4.999995E-03,+2.380000E+00
+2.752000E-02,+5.200000E+00,-2.999991E-03,+2.380000E+00
+2.752400E-02,+5.160000E+00,-1.000002E-03,+2.380000E+00
+2.752800E-02,+5.160000E+00,-1.000002E-03,+2.380000E+00
+2.753200E-02,+5.160000E+00,+1.000002E-03,+2.380000E+00
+2.753600E-02,+5.120000E+00,+1.000002E-03,+2.380000E+00
+2.754000E-02,+5.120000E+00,+3.000006E-03,+2.380000E+00
+2.754400E-02,+5.080000E+00,+1.000002E-03,+2.380000E+00
+2.754800E-02,+5.080000E+00,+3.000006E-03,+2.384000E+00
+2.755200E-02,+5.080000E+00,+1.000002E-03,+2.384000E+00
+2.755600E-02,+5.080000E+00,+1.000002E-03,+2.384000E+00
+2.756000E-02,+5.040000E+00,+3.000006E-03,+2.384000E+00
+2.756400E-02,+5.040000E+00,+3.000006E-03,+2.384000E+00
+2.756800E-02,+5.000000E+00,+3.000006E-03,+2.384000E+00
+2.757200E-02,+5.000000E+00,+3.000006E-03,+2.384000E+00
+2.757600E-02,+4.960000E+00,+3.000006E-03,+2.384000E+00
+2.758000E-02,+4.960000E+00,+3.000006E-03,+2.384000E+00
+2.758400E-02,+4.920000E+00,+5.000010E-03,+2.388000E+00
+2.758800E-02,+4.920000E+00,+5.000010E-03,+2.388000E+00
+2.759200E-02,+4.920000E+00,+5.000010E-03,+2.388000E+00
+2.759600E-02,+4.880000E+00,+6.999999E-03,+2.388000E+00
+2.760000E-02,+4.840000E+00,+6.999999E-03,+2.388000E+00
+2.760400E-02,+4.840000E+00,+5.000010E-03,+2.388000E+00
+2.760800E-02,+4.840000E+00,+6.999999E-03,+2.388000E+00
+2.761200E-02,+4.800000E+00,+6.999999E-03,+2.388000E+00
+2.761600E-02,+4.760000E+00,+9.000003E-03,+2.388000E+00
+2.762000E-02,+4.760000E+00,+1.100001E-02,+2.388000E+00
+2.762400E-02,+4.720000E+00,+1.100001E-02,+2.388000E+00
+2.762800E-02,+4.720000E+00,+9.000003E-03,+2.392000E+00
+2.763200E-02,+4.680000E+00,+1.100001E-02,+2.392000E+00
+2.763600E-02,+4.680000E+00,+9.000003E-03,+2.392000E+00
+2.764000E-02,+4.640000E+00,+1.100001E-02,+2.392000E+00
+2.764400E-02,+4.600000E+00,+1.100001E-02,+2.392000E+00
+2.764800E-02,+4.600000E+00,+1.300001E-02,+2.392000E+00
+2.765200E-02,+4.560000E+00,+1.100001E-02,+2.392000E+00
+2.765600E-02,+4.560000E+00,+1.300001E-02,+2.392000E+00
+2.766000E-02,+4.520000E+00,+1.100001E-02,+2.392000E+00
+2.766400E-02,+4.520000E+00,+1.300001E-02,+2.392000E+00
+2.766800E-02,+4.520000E+00,+1.500000E-02,+2.392000E+00
+2.767200E-02,+4.440000E+00,+1.300001E-02,+2.392000E+00
+2.767600E-02,+4.440000E+00,+1.500000E-02,+2.392000E+00
+2.768000E-02,+4.400000E+00,+1.300001E-02,+2.392000E+00
+2.768400E-02,+4.400000E+00,+1.500000E-02,+2.396000E+00
+2.768800E-02,+4.360000E+00,+1.500000E-02,+2.396000E+00
+2.769200E-02,+4.320000E+00,+1.300001E-02,+2.396000E+00
+2.769600E-02,+4.320000E+00,+1.300001E-02,+2.396000E+00
+2.770000E-02,+4.280000E+00,+1.700000E-02,+2.396000E+00
+2.770400E-02,+4.280000E+00,+1.700000E-02,+2.396000E+00
+2.770800E-02,+4.200000E+00,+1.700000E-02,+2.396000E+00
+2.771200E-02,+4.240000E+00,+1.500000E-02,+2.396000E+00
+2.771600E-02,+4.160000E+00,+1.700000E-02,+2.396000E+00
+2.772000E-02,+4.160000E+00,+1.900001E-02,+2.396000E+00
+2.772400E-02,+4.120000E+00,+1.700000E-02,+2.396000E+00
+2.772800E-02,+4.120000E+00,+1.900001E-02,+2.396000E+00
+2.773200E-02,+4.080000E+00,+1.700000E-02,+2.396000E+00
+2.773600E-02,+4.080000E+00,+1.700000E-02,+2.400000E+00
+2.774000E-02,+4.000000E+00,+1.900001E-02,+2.400000E+00
+2.774400E-02,+4.000000E+00,+1.900001E-02,+2.400000E+00
+2.774800E-02,+3.960000E+00,+1.700000E-02,+2.400000E+00
+2.775200E-02,+3.960000E+00,+1.900001E-02,+2.400000E+00
+2.775600E-02,+3.880000E+00,+2.100000E-02,+2.400000E+00
+2.776000E-02,+3.880000E+00,+2.100000E-02,+2.400000E+00
+2.776400E-02,+3.880000E+00,+2.100000E-02,+2.400000E+00
+2.776800E-02,+3.840000E+00,+2.100000E-02,+2.400000E+00
+2.777200E-02,+3.800000E+00,+2.100000E-02,+2.400000E+00
+2.777600E-02,+3.800000E+00,+1.900001E-02,+2.400000E+00
+2.778000E-02,+3.760000E+00,+2.300000E-02,+2.400000E+00
+2.778400E-02,+3.760000E+00,+2.300000E-02,+2.400000E+00
+2.778800E-02,+3.720000E+00,+2.100000E-02,+2.400000E+00
+2.779200E-02,+3.640000E+00,+2.300000E-02,+2.400000E+00
+2.779600E-02,+3.640000E+00,+2.100000E-02,+2.404000E+00
+2.780000E-02,+3.600000E+00,+2.100000E-02,+2.400000E+00
+2.780400E-02,+3.560000E+00,+2.100000E-02,+2.404000E+00
+2.780800E-02,+3.560000E+00,+2.300000E-02,+2.404000E+00
+2.781200E-02,+3.520000E+00,+2.300000E-02,+2.404000E+00
+2.781600E-02,+3.520000E+00,+2.500001E-02,+2.404000E+00
+2.782000E-02,+3.480000E+00,+2.500001E-02,+2.404000E+00
+2.782400E-02,+3.440000E+00,+2.300000E-02,+2.404000E+00
+2.782800E-02,+3.440000E+00,+2.500001E-02,+2.404000E+00
+2.783200E-02,+3.360000E+00,+2.300000E-02,+2.404000E+00
+2.783600E-02,+3.360000E+00,+2.300000E-02,+2.404000E+00
+2.784000E-02,+3.320000E+00,+2.500001E-02,+2.404000E+00
+2.784400E-02,+3.320000E+00,+2.500001E-02,+2.404000E+00
+2.784800E-02,+3.320000E+00,+2.500001E-02,+2.408000E+00
+2.785200E-02,+3.240000E+00,+2.500001E-02,+2.404000E+00
+2.785600E-02,+3.200000E+00,+2.700001E-02,+2.404000E+00
+2.786000E-02,+3.200000E+00,+2.500001E-02,+2.408000E+00
+2.786400E-02,+3.160000E+00,+2.500001E-02,+2.408000E+00
+2.786800E-02,+3.120000E+00,+2.500001E-02,+2.408000E+00
+2.787200E-02,+3.160000E+00,+2.700001E-02,+2.408000E+00
+2.787600E-02,+3.080000E+00,+2.700001E-02,+2.408000E+00
+2.788000E-02,+3.040000E+00,+2.900000E-02,+2.408000E+00
+2.788400E-02,+3.000000E+00,+2.700001E-02,+2.408000E+00
+2.788800E-02,+3.040000E+00,+2.900000E-02,+2.408000E+00
+2.789200E-02,+3.040000E+00,+2.900000E-02,+2.408000E+00
+2.789600E-02,+2.960000E+00,+2.900000E-02,+2.408000E+00
+2.790000E-02,+2.920000E+00,+2.900000E-02,+2.408000E+00
+2.790400E-02,+2.920000E+00,+2.900000E-02,+2.408000E+00
+2.790800E-02,+2.880000E+00,+2.900000E-02,+2.408000E+00
+2.791200E-02,+2.840000E+00,+2.900000E-02,+2.408000E+00
+2.791600E-02,+2.840000E+00,+2.900000E-02,+2.408000E+00
+2.792000E-02,+2.840000E+00,+3.100000E-02,+2.408000E+00
+2.792400E-02,+2.760000E+00,+3.100000E-02,+2.412000E+00
+2.792800E-02,+2.760000E+00,+3.100000E-02,+2.412000E+00
+2.793200E-02,+2.720000E+00,+3.300001E-02,+2.412000E+00
+2.793600E-02,+2.720000E+00,+3.100000E-02,+2.412000E+00
+2.794000E-02,+2.720000E+00,+3.300001E-02,+2.412000E+00
+2.794400E-02,+2.640000E+00,+3.100000E-02,+2.412000E+00
+2.794800E-02,+2.680000E+00,+3.300001E-02,+2.412000E+00
+2.795200E-02,+2.600000E+00,+3.300001E-02,+2.412000E+00
+2.795600E-02,+2.600000E+00,+3.300001E-02,+2.412000E+00
+2.796000E-02,+2.560000E+00,+3.100000E-02,+2.412000E+00
+2.796400E-02,+2.560000E+00,+3.100000E-02,+2.412000E+00
+2.796800E-02,+2.520000E+00,+3.100000E-02,+2.412000E+00
+2.797200E-02,+2.560000E+00,+3.500001E-02,+2.412000E+00
+2.797600E-02,+2.480000E+00,+3.500001E-02,+2.412000E+00
+2.798000E-02,+2.440000E+00,+3.500001E-02,+2.412000E+00
+2.798400E-02,+2.440000E+00,+3.500001E-02,+2.412000E+00
+2.798800E-02,+2.440000E+00,+3.300001E-02,+2.412000E+00
+2.799200E-02,+2.400000E+00,+3.300001E-02,+2.412000E+00
+2.799600E-02,+2.360000E+00,+3.300001E-02,+2.412000E+00
+2.800000E-02,+2.360000E+00,+3.300001E-02,+2.416000E+00
+2.800400E-02,+2.400000E+00,+3.500001E-02,+2.416000E+00
+2.800800E-02,+2.320000E+00,+3.300001E-02,+2.412000E+00
+2.801200E-02,+2.360000E+00,+3.300001E-02,+2.416000E+00
+2.801600E-02,+2.320000E+00,+3.700000E-02,+2.416000E+00
+2.802000E-02,+2.280000E+00,+3.700000E-02,+2.416000E+00
+2.802400E-02,+2.240000E+00,+3.500001E-02,+2.416000E+00
+2.802800E-02,+2.240000E+00,+3.700000E-02,+2.416000E+00
+2.803200E-02,+2.200000E+00,+3.500001E-02,+2.416000E+00
+2.803600E-02,+2.240000E+00,+3.500001E-02,+2.416000E+00
+2.804000E-02,+2.200000E+00,+3.500001E-02,+2.416000E+00
+2.804400E-02,+2.160000E+00,+3.500001E-02,+2.416000E+00
+2.804800E-02,+2.120000E+00,+3.500001E-02,+2.416000E+00
+2.805200E-02,+2.120000E+00,+3.500001E-02,+2.416000E+00
+2.805600E-02,+2.160000E+00,+3.700000E-02,+2.416000E+00
+2.806000E-02,+2.120000E+00,+3.700000E-02,+2.416000E+00
+2.806400E-02,+2.080000E+00,+3.700000E-02,+2.416000E+00
+2.806800E-02,+2.080000E+00,+3.700000E-02,+2.416000E+00
+2.807200E-02,+2.080000E+00,+3.900000E-02,+2.416000E+00
+2.807600E-02,+2.040000E+00,+3.900000E-02,+2.416000E+00
+2.808000E-02,+2.040000E+00,+3.700000E-02,+2.416000E+00
+2.808400E-02,+2.000000E+00,+3.700000E-02,+2.416000E+00
+2.808800E-02,+2.040000E+00,+3.700000E-02,+2.416000E+00
+2.809200E-02,+1.960000E+00,+3.900000E-02,+2.416000E+00
+2.809600E-02,+1.960000E+00,+3.900000E-02,+2.416000E+00
+2.810000E-02,+1.960000E+00,+3.700000E-02,+2.420000E+00
+2.810400E-02,+2.000000E+00,+3.700000E-02,+2.416000E+00
+2.810800E-02,+1.920000E+00,+3.700000E-02,+2.416000E+00
+2.811200E-02,+1.920000E+00,+4.100001E-02,+2.420000E+00
+2.811600E-02,+1.960000E+00,+4.100001E-02,+2.420000E+00
+2.812000E-02,+1.920000E+00,+4.100001E-02,+2.420000E+00
+2.812400E-02,+1.920000E+00,+4.100001E-02,+2.420000E+00
+2.812800E-02,+1.880000E+00,+4.100001E-02,+2.420000E+00
+2.813200E-02,+1.920000E+00,+4.100001E-02,+2.420000E+00
+2.813600E-02,+1.880000E+00,+3.900000E-02,+2.420000E+00
+2.814000E-02,+1.880000E+00,+3.900000E-02,+2.420000E+00
+2.814400E-02,+1.840000E+00,+4.100001E-02,+2.420000E+00
+2.814800E-02,+1.840000E+00,+4.100001E-02,+2.420000E+00
+2.815200E-02,+1.840000E+00,+4.100001E-02,+2.420000E+00
+2.815600E-02,+1.880000E+00,+3.900000E-02,+2.420000E+00
+2.816000E-02,+1.840000E+00,+3.900000E-02,+2.420000E+00
+2.816400E-02,+1.800000E+00,+4.300001E-02,+2.420000E+00
+2.816800E-02,+1.840000E+00,+4.100001E-02,+2.420000E+00
+2.817200E-02,+1.840000E+00,+4.100001E-02,+2.420000E+00
+2.817600E-02,+1.840000E+00,+3.900000E-02,+2.420000E+00
+2.818000E-02,+1.800000E+00,+4.100001E-02,+2.420000E+00
+2.818400E-02,+1.800000E+00,+4.300001E-02,+2.420000E+00
+2.818800E-02,+1.840000E+00,+4.100001E-02,+2.420000E+00
+2.819200E-02,+1.840000E+00,+4.100001E-02,+2.420000E+00
+2.819600E-02,+1.840000E+00,+4.100001E-02,+2.420000E+00
+2.820000E-02,+1.800000E+00,+4.100001E-02,+2.420000E+00
+2.820400E-02,+1.800000E+00,+4.100001E-02,+2.420000E+00
+2.820800E-02,+1.800000E+00,+4.100001E-02,+2.420000E+00
+2.821200E-02,+1.840000E+00,+4.100001E-02,+2.420000E+00
+2.821600E-02,+1.800000E+00,+4.100001E-02,+2.420000E+00
+2.822000E-02,+1.800000E+00,+4.300001E-02,+2.424000E+00
+2.822400E-02,+1.800000E+00,+4.100001E-02,+2.424000E+00
+2.822800E-02,+1.840000E+00,+4.100001E-02,+2.424000E+00
+2.823200E-02,+1.800000E+00,+4.100001E-02,+2.424000E+00
+2.823600E-02,+1.800000E+00,+4.100001E-02,+2.420000E+00
+2.824000E-02,+1.800000E+00,+4.300001E-02,+2.424000E+00
+2.824400E-02,+1.800000E+00,+4.300001E-02,+2.424000E+00
+2.824800E-02,+1.840000E+00,+4.100001E-02,+2.424000E+00
+2.825200E-02,+1.800000E+00,+4.500000E-02,+2.424000E+00
+2.825600E-02,+1.840000E+00,+4.500000E-02,+2.424000E+00
+2.826000E-02,+1.840000E+00,+4.300001E-02,+2.424000E+00
+2.826400E-02,+1.840000E+00,+4.500000E-02,+2.424000E+00
+2.826800E-02,+1.880000E+00,+4.500000E-02,+2.424000E+00
+2.827200E-02,+1.880000E+00,+4.500000E-02,+2.424000E+00
+2.827600E-02,+1.880000E+00,+4.500000E-02,+2.424000E+00
+2.828000E-02,+1.840000E+00,+4.300001E-02,+2.424000E+00
+2.828400E-02,+1.920000E+00,+4.300001E-02,+2.424000E+00
+2.828800E-02,+1.920000E+00,+4.500000E-02,+2.424000E+00
+2.829200E-02,+1.880000E+00,+4.500000E-02,+2.424000E+00
+2.829600E-02,+1.880000E+00,+4.500000E-02,+2.424000E+00
+2.830000E-02,+1.920000E+00,+4.300001E-02,+2.424000E+00
+2.830400E-02,+1.880000E+00,+4.500000E-02,+2.424000E+00
+2.830800E-02,+1.920000E+00,+4.500000E-02,+2.424000E+00
+2.831200E-02,+1.960000E+00,+4.700001E-02,+2.424000E+00
+2.831600E-02,+1.920000E+00,+4.500000E-02,+2.424000E+00
+2.832000E-02,+1.920000E+00,+4.500000E-02,+2.424000E+00
+2.832400E-02,+1.960000E+00,+4.500000E-02,+2.424000E+00
+2.832800E-02,+1.960000E+00,+4.500000E-02,+2.424000E+00
+2.833200E-02,+1.960000E+00,+4.500000E-02,+2.424000E+00
+2.833600E-02,+2.000000E+00,+4.500000E-02,+2.424000E+00
+2.834000E-02,+2.000000E+00,+4.500000E-02,+2.424000E+00
+2.834400E-02,+2.000000E+00,+4.500000E-02,+2.424000E+00
+2.834800E-02,+2.040000E+00,+4.500000E-02,+2.424000E+00
+2.835200E-02,+2.040000E+00,+4.500000E-02,+2.424000E+00
+2.835600E-02,+2.040000E+00,+4.700001E-02,+2.424000E+00
+2.836000E-02,+2.080000E+00,+4.700001E-02,+2.424000E+00
+2.836400E-02,+2.080000E+00,+4.500000E-02,+2.424000E+00
+2.836800E-02,+2.080000E+00,+4.500000E-02,+2.424000E+00
+2.837200E-02,+2.120000E+00,+4.500000E-02,+2.424000E+00
+2.837600E-02,+2.120000E+00,+4.500000E-02,+2.424000E+00
+2.838000E-02,+2.160000E+00,+4.500000E-02,+2.424000E+00
+2.838400E-02,+2.120000E+00,+4.500000E-02,+2.428000E+00
+2.838800E-02,+2.160000E+00,+4.500000E-02,+2.428000E+00
+2.839200E-02,+2.200000E+00,+4.700001E-02,+2.428000E+00
+2.839600E-02,+2.200000E+00,+4.700001E-02,+2.428000E+00
+2.840000E-02,+2.280000E+00,+4.500000E-02,+2.424000E+00
+2.840400E-02,+2.240000E+00,+4.700001E-02,+2.428000E+00
+2.840800E-02,+2.280000E+00,+4.700001E-02,+2.428000E+00
+2.841200E-02,+2.280000E+00,+4.700001E-02,+2.428000E+00
+2.841600E-02,+2.320000E+00,+4.700001E-02,+2.428000E+00
+2.842000E-02,+2.320000E+00,+4.700001E-02,+2.428000E+00
+2.842400E-02,+2.360000E+00,+4.700001E-02,+2.428000E+00
+2.842800E-02,+2.360000E+00,+4.900001E-02,+2.428000E+00
+2.843200E-02,+2.400000E+00,+4.700001E-02,+2.428000E+00
+2.843600E-02,+2.400000E+00,+4.700001E-02,+2.428000E+00
+2.844000E-02,+2.400000E+00,+4.700001E-02,+2.428000E+00
